  ip_max      load      disp      peeq  pressure   svmises     triax    eps_cr   csr_max
  689926  5.95e-01  2.32e+00  4.51e-03  3.48e+02  2.40e+02  1.45e+00  4.67e-02  9.65e-02
  689926  6.08e-01  2.39e+00  4.97e-03  3.53e+02  2.40e+02  1.47e+00  4.53e-02  1.10e-01
  689926  6.21e-01  2.46e+00  5.44e-03  3.58e+02  2.40e+02  1.49e+00  4.41e-02  1.23e-01
  633602  6.34e-01  2.53e+00  4.45e-03  4.12e+02  2.40e+02  1.72e+00  3.14e-02  1.42e-01
  633602  6.47e-01  2.60e+00  4.83e-03  4.21e+02  2.40e+02  1.75e+00  2.97e-02  1.62e-01
  633602  6.60e-01  2.67e+00  5.20e-03  4.29e+02  2.40e+02  1.79e+00  2.83e-02  1.84e-01
  633602  6.72e-01  2.74e+00  5.58e-03  4.37e+02  2.40e+02  1.82e+00  2.69e-02  2.07e-01
  633602  6.85e-01  2.81e+00  5.96e-03  4.44e+02  2.40e+02  1.85e+00  2.57e-02  2.32e-01
  633602  6.97e-01  2.88e+00  6.35e-03  4.51e+02  2.40e+02  1.88e+00  2.45e-02  2.59e-01
  633602  7.09e-01  2.95e+00  6.74e-03  4.59e+02  2.40e+02  1.91e+00  2.35e-02  2.87e-01
  633602  7.20e-01  3.02e+00  7.14e-03  4.65e+02  2.40e+02  1.94e+00  2.25e-02  3.17e-01
  633602  7.32e-01  3.09e+00  7.55e-03  4.72e+02  2.40e+02  1.97e+00  2.16e-02  3.49e-01
  633602  7.43e-01  3.16e+00  7.97e-03  4.78e+02  2.40e+02  1.99e+00  2.08e-02  3.83e-01
  633602  7.55e-01  3.24e+00  8.39e-03  4.84e+02  2.40e+02  2.02e+00  2.01e-02  4.18e-01
  633602  7.66e-01  3.31e+00  8.81e-03  4.89e+02  2.40e+02  2.04e+00  1.94e-02  4.54e-01
  633602  7.77e-01  3.38e+00  9.24e-03  4.94e+02  2.40e+02  2.06e+00  1.88e-02  4.92e-01
  633602  7.87e-01  3.45e+00  9.67e-03  4.99e+02  2.40e+02  2.08e+00  1.82e-02  5.32e-01
  633602  7.98e-01  3.53e+00  1.01e-02  5.04e+02  2.40e+02  2.10e+00  1.77e-02  5.72e-01
  633602  8.08e-01  3.60e+00  1.05e-02  5.09e+02  2.40e+02  2.12e+00  1.72e-02  6.14e-01
  633602  8.19e-01  3.67e+00  1.10e-02  5.13e+02  2.40e+02  2.14e+00  1.67e-02  6.57e-01
  633602  8.29e-01  3.74e+00  1.14e-02  5.17e+02  2.40e+02  2.15e+00  1.63e-02  7.02e-01
  633602  8.39e-01  3.82e+00  1.19e-02  5.21e+02  2.40e+02  2.17e+00  1.59e-02  7.48e-01
  633602  8.49e-01  3.89e+00  1.23e-02  5.25e+02  2.40e+02  2.19e+00  1.55e-02  7.95e-01
  633602  8.59e-01  3.96e+00  1.28e-02  5.29e+02  2.40e+02  2.20e+00  1.51e-02  8.44e-01
  633602  8.68e-01  4.04e+00  1.32e-02  5.33e+02  2.40e+02  2.22e+00  1.48e-02  8.95e-01
  633602  8.77e-01  4.11e+00  1.37e-02  5.36e+02  2.40e+02  2.23e+00  1.44e-02  9.47e-01
  633602  8.86e-01  4.19e+00  1.41e-02  5.40e+02  2.40e+02  2.25e+00  1.41e-02  1.00e+00
  633602  8.95e-01  4.26e+00  1.46e-02  5.43e+02  2.40e+02  2.26e+00  1.38e-02  1.05e+00
  633602  9.04e-01  4.34e+00  1.50e-02  5.47e+02  2.40e+02  2.28e+00  1.35e-02  1.11e+00
  633602  9.12e-01  4.41e+00  1.55e-02  5.50e+02  2.40e+02  2.29e+00  1.33e-02  1.17e+00
  633602  9.20e-01  4.49e+00  1.60e-02  5.53e+02  2.40e+02  2.30e+00  1.30e-02  1.23e+00
  633602  9.28e-01  4.56e+00  1.64e-02  5.56e+02  2.40e+02  2.32e+00  1.28e-02  1.29e+00
  633602  9.36e-01  4.64e+00  1.69e-02  5.59e+02  2.40e+02  2.33e+00  1.25e-02  1.35e+00
  633602  9.43e-01  4.71e+00  1.74e-02  5.62e+02  2.40e+02  2.34e+00  1.23e-02  1.41e+00
  633602  9.51e-01  4.79e+00  1.79e-02  5.64e+02  2.40e+02  2.35e+00  1.21e-02  1.47e+00
  633602  9.58e-01  4.87e+00  1.83e-02  5.67e+02  2.40e+02  2.36e+00  1.19e-02  1.54e+00
  633602  9.64e-01  4.94e+00  1.88e-02  5.70e+02  2.40e+02  2.37e+00  1.17e-02  1.60e+00
  633602  9.71e-01  5.02e+00  1.93e-02  5.72e+02  2.40e+02  2.38e+00  1.15e-02  1.67e+00
  633602  9.78e-01  5.10e+00  1.98e-02  5.75e+02  2.40e+02  2.39e+00  1.14e-02  1.74e+00
  633602  9.84e-01  5.17e+00  2.03e-02  5.77e+02  2.40e+02  2.40e+00  1.12e-02  1.81e+00
  633602  9.90e-01  5.25e+00  2.07e-02  5.79e+02  2.40e+02  2.41e+00  1.10e-02  1.88e+00
  633602  9.96e-01  5.33e+00  2.12e-02  5.81e+02  2.40e+02  2.42e+00  1.09e-02  1.95e+00
  633602  1.00e+00  5.40e+00  2.17e-02  5.84e+02  2.40e+02  2.43e+00  1.07e-02  2.02e+00
  768786  1.01e+00  5.48e+00  1.36e-02  6.64e+02  2.40e+02  2.77e+00  6.49e-03  2.10e+00
